t_s,U1_mV,U2_mV,U3_mV
1.390256,-26173.290,293864.527,-267691.237
1.390385,-39206.860,299240.903,-260034.044
1.390513,-52176.836,304131.910,-251955.074
1.390641,-65062.181,308529.613,-243467.432
1.390769,-77841.995,312426.880,-234584.885
1.390897,-90495.549,315817.390,-225321.840
1.391026,-103002.319,318695.643,-215693.323
1.391154,-115342.019,321056.970,-205714.950
1.391282,-127494.634,322897.541,-195402.907
1.391410,-139440.452,324214.372,-184773.920
1.391538,-151160.097,325005.325,-173845.229
1.391667,-162634.560,325269.119,-162634.560
1.391795,-173845.229,325005.325,-151160.097
1.391923,-184773.920,324214.372,-139440.452
1.392051,-195402.907,322897.541,-127494.634
1.392179,-205714.950,321056.970,-115342.019
1.392308,-215693.323,318695.643,-103002.319
1.392436,-225321.840,315817.390,-90495.549
1.392564,-234584.885,312426.880,-77841.995
1.392692,-243467.432,308529.613,-65062.181
1.392821,-251955.074,304131.910,-52176.836
1.392949,-260034.044,299240.903,-39206.860
1.393077,-267691.237,293864.527,-26173.290
1.393205,-274914.235,288011.502,-13097.267
1.393333,-281691.320,281691.320,0.000
1.393462,-288011.502,274914.235,13097.267
1.393590,-293864.527,267691.237,26173.290
1.393718,-299240.903,260034.044,39206.860
1.393846,-304131.910,251955.074,52176.836
1.393974,-308529.613,243467.432,65062.181
1.394103,-312426.880,234584.885,77841.995
1.394231,-315817.390,225321.840,90495.549
1.394359,-318695.643,215693.323,103002.319
1.394487,-321056.970,205714.950,115342.019
1.394615,-322897.541,195402.907,127494.634
1.394744,-324214.372,184773.920,139440.452
1.394872,-325005.325,173845.229,151160.097
1.395000,-325269.119,162634.560,162634.560
1.395128,-325005.325,151160.097,173845.229
1.395256,-324214.372,139440.452,184773.920
1.395385,-322897.541,127494.634,195402.907
1.395513,-321056.970,115342.019,205714.950
1.395641,-318695.643,103002.319,215693.323
1.395769,-315817.390,90495.549,225321.840
1.395897,-312426.880,77841.995,234584.885
1.396026,-308529.613,65062.181,243467.432
1.396154,-304131.910,52176.836,251955.074
1.396282,-299240.903,39206.860,260034.044
1.396410,-293864.527,26173.290,267691.237
1.396538,-288011.502,13097.267,274914.235
1.396667,-281691.320,-0.000,281691.320
1.396795,-274914.235,-13097.267,288011.502
1.396923,-267691.237,-26173.290,293864.527
1.397051,-260034.044,-39206.860,299240.903
1.397179,-251955.074,-52176.836,304131.910
1.397308,-243467.432,-65062.181,308529.613
1.397436,-234584.885,-77841.995,312426.880
1.397564,-225321.840,-90495.549,315817.390
1.397692,-215693.323,-103002.319,318695.643
1.397821,-205714.950,-115342.019,321056.970
1.397949,-195402.907,-127494.634,322897.541
1.398077,-184773.920,-139440.452,324214.372
1.398205,-173845.229,-151160.097,325005.325
1.398333,-162634.560,-162634.560,325269.119
1.398462,-151160.097,-173845.229,325005.325
1.398590,-139440.452,-184773.920,324214.372
1.398718,-127494.634,-195402.907,322897.541
1.398846,-115342.019,-205714.950,321056.970
1.398974,-103002.319,-215693.323,318695.643
1.399103,-90495.549,-225321.840,315817.390
1.399231,-77841.995,-234584.885,312426.880
1.399359,-65062.181,-243467.432,308529.613
1.399487,-52176.836,-251955.074,304131.910
1.399615,-39206.860,-260034.044,299240.903
1.399744,-26173.290,-267691.237,293864.527
1.399872,-13097.267,-274914.235,288011.502
1.400000,0.000,-281691.320,281691.320
1.400128,13097.267,-288011.502,274914.235
1.400256,26173.290,-293864.527,267691.237
1.400385,39206.860,-299240.903,260034.044
1.400513,52176.836,-304131.910,251955.074
1.400641,65062.181,-308529.613,243467.432
1.400769,77841.995,-312426.880,234584.885
1.400897,90495.549,-315817.390,225321.840
1.401026,103002.319,-318695.643,215693.323
1.401154,115342.019,-321056.970,205714.950
1.401282,127494.634,-322897.541,195402.907
1.401410,139440.452,-324214.372,184773.920
1.401538,151160.097,-325005.325,173845.229
1.401667,162634.560,-325269.119,162634.560
1.401795,173845.229,-325005.325,151160.097
1.401923,184773.920,-324214.372,139440.452
1.402051,195402.907,-322897.541,127494.634
1.402179,205714.950,-321056.970,115342.019
1.402308,215693.323,-318695.643,103002.319
1.402436,225321.840,-315817.390,90495.549
1.402564,234584.885,-312426.880,77841.995
1.402692,243467.432,-308529.613,65062.181
1.402821,251955.074,-304131.910,52176.836
1.402949,260034.044,-299240.903,39206.860
1.403077,267691.237,-293864.527,26173.290
1.403205,274914.235,-288011.502,13097.267
1.403333,281691.320,-281691.320,-0.000
1.403462,288011.502,-274914.235,-13097.267
1.403590,293864.527,-267691.237,-26173.290
1.403718,299240.903,-260034.044,-39206.860
1.403846,304131.910,-251955.074,-52176.836
1.403974,308529.613,-243467.432,-65062.181
1.404103,312426.880,-234584.885,-77841.995
1.404231,315817.390,-225321.840,-90495.549
1.404359,318695.643,-215693.323,-103002.319
1.404487,321056.970,-205714.950,-115342.019
1.404615,322897.541,-195402.907,-127494.634
1.404744,324214.372,-184773.920,-139440.452
1.404872,325005.325,-173845.229,-151160.097
1.405000,325269.119,-162634.560,-162634.560
1.405128,325005.325,-151160.097,-173845.229
1.405256,324214.372,-139440.452,-184773.920
1.405385,322897.541,-127494.634,-195402.907
1.405513,321056.970,-115342.019,-205714.950
1.405641,318695.643,-103002.319,-215693.323
1.405769,315817.390,-90495.549,-225321.840
1.405897,312426.880,-77841.995,-234584.885
1.406026,308529.613,-65062.181,-243467.432
1.406154,304131.910,-52176.836,-251955.074
1.406282,299240.903,-39206.860,-260034.044
1.406410,293864.527,-26173.290,-267691.237
1.406538,288011.502,-13097.267,-274914.235
1.406667,281691.320,0.000,-281691.320
1.406795,274914.235,13097.267,-288011.502
1.406923,267691.237,26173.290,-293864.527
1.407051,260034.044,39206.860,-299240.903
1.407179,251955.074,52176.836,-304131.910
1.407308,243467.432,65062.181,-308529.613
1.407436,234584.885,77841.995,-312426.880
1.407564,225321.840,90495.549,-315817.390
1.407692,215693.323,103002.319,-318695.643
1.407821,205714.950,115342.019,-321056.970
1.407949,195402.907,127494.634,-322897.541
1.408077,184773.920,139440.452,-324214.372
1.408205,173845.229,151160.097,-325005.325
1.408333,162634.560,162634.560,-325269.119
1.408462,151160.097,173845.229,-325005.325
1.408590,139440.452,184773.920,-324214.372
1.408718,127494.634,195402.907,-322897.541
1.408846,115342.019,205714.950,-321056.970
1.408974,103002.319,215693.323,-318695.643
1.409103,90495.549,225321.840,-315817.390
1.409231,77841.995,234584.885,-312426.880
1.409359,65062.181,243467.432,-308529.613
1.409487,52176.836,251955.074,-304131.910
1.409615,39206.860,260034.044,-299240.903
1.409744,26173.290,267691.237,-293864.527
1.409872,13097.267,274914.235,-288011.502
1.410000,-0.000,281691.320,-281691.320
1.410128,-13097.267,288011.502,-274914.235
1.410256,-26173.290,293864.527,-267691.237
1.410385,-39206.860,299240.903,-260034.044
1.410513,-52176.836,304131.910,-251955.074
1.410641,-65062.181,308529.613,-243467.432
1.410769,-77841.995,312426.880,-234584.885
1.410897,-90495.549,315817.390,-225321.840
1.411026,-103002.319,318695.643,-215693.323
1.411154,-115342.019,321056.970,-205714.950
1.411282,-127494.634,322897.541,-195402.907
1.411410,-139440.452,324214.372,-184773.920
1.411538,-151160.097,325005.325,-173845.229
1.411667,-162634.560,325269.119,-162634.560
1.411795,-173845.229,325005.325,-151160.097
1.411923,-184773.920,324214.372,-139440.452
1.412051,-195402.907,322897.541,-127494.634
1.412179,-205714.950,321056.970,-115342.019
1.412308,-215693.323,318695.643,-103002.319
1.412436,-225321.840,315817.390,-90495.549
1.412564,-234584.885,312426.880,-77841.995
1.412692,-243467.432,308529.613,-65062.181
1.412821,-251955.074,304131.910,-52176.836
1.412949,-260034.044,299240.903,-39206.860
1.413077,-267691.237,293864.527,-26173.290
1.413205,-274914.235,288011.502,-13097.267
1.413333,-281691.320,281691.320,0.000
1.413462,-288011.502,274914.235,13097.267
1.413590,-293864.527,267691.237,26173.290
1.413718,-299240.903,260034.044,39206.860
1.413846,-304131.910,251955.074,52176.836
1.413974,-308529.613,243467.432,65062.181
1.414103,-312426.880,234584.885,77841.995
1.414231,-315817.390,225321.840,90495.549
1.414359,-318695.643,215693.323,103002.319
1.414487,-321056.970,205714.950,115342.019
1.414615,-322897.541,195402.907,127494.634
1.414744,-324214.372,184773.920,139440.452
1.414872,-325005.325,173845.229,151160.097
1.415000,-325269.119,162634.560,162634.560
1.415128,-325005.325,151160.097,173845.229
1.415256,-324214.372,139440.452,184773.920
1.415385,-322897.541,127494.634,195402.907
1.415513,-321056.970,115342.019,205714.950
1.415641,-318695.643,103002.319,215693.323
1.415769,-315817.390,90495.549,225321.840
1.415897,-312426.880,77841.995,234584.885
1.416026,-308529.613,65062.181,243467.432
1.416154,-304131.910,52176.836,251955.074
1.416282,-299240.903,39206.860,260034.044
1.416410,-293864.527,26173.290,267691.237
1.416538,-288011.502,13097.267,274914.235
1.416667,-281691.320,-0.000,281691.320
1.416795,-274914.235,-13097.267,288011.502
1.416923,-267691.237,-26173.290,293864.527
1.417051,-260034.044,-39206.860,299240.903
1.417179,-251955.074,-52176.836,304131.910
1.417308,-243467.432,-65062.181,308529.613
1.417436,-234584.885,-77841.995,312426.880
1.417564,-225321.840,-90495.549,315817.390
1.417692,-215693.323,-103002.319,318695.643
1.417821,-205714.950,-115342.019,321056.970
1.417949,-195402.907,-127494.634,322897.541
1.418077,-184773.920,-139440.452,324214.372
1.418205,-173845.229,-151160.097,325005.325
1.418333,-162634.560,-162634.560,325269.119
1.418462,-151160.097,-173845.229,325005.325
1.418590,-139440.452,-184773.920,324214.372
1.418718,-127494.634,-195402.907,322897.541
1.418846,-115342.019,-205714.950,321056.970
1.418974,-103002.319,-215693.323,318695.643
1.419103,-90495.549,-225321.840,315817.390
1.419231,-77841.995,-234584.885,312426.880
1.419359,-65062.181,-243467.432,308529.613
1.419487,-52176.836,-251955.074,304131.910
1.419615,-39206.860,-260034.044,299240.903
1.419744,-26173.290,-267691.237,293864.527
1.419872,-13097.267,-274914.235,288011.502
1.420000,0.000,-281691.320,281691.320
1.420128,13097.267,-288011.502,274914.235
1.420256,26173.290,-293864.527,267691.237
1.420385,39206.860,-299240.903,260034.044
1.420513,52176.836,-304131.910,251955.074
1.420641,65062.181,-308529.613,243467.432
1.420769,77841.995,-312426.880,234584.885
1.420897,90495.549,-315817.390,225321.840
1.421026,103002.319,-318695.643,215693.323
1.421154,115342.019,-321056.970,205714.950
1.421282,127494.634,-322897.541,195402.907
1.421410,139440.452,-324214.372,184773.920
1.421538,151160.097,-325005.325,173845.229
1.421667,162634.560,-325269.119,162634.560
1.421795,173845.229,-325005.325,151160.097
1.421923,184773.920,-324214.372,139440.452
1.422051,195402.907,-322897.541,127494.634
1.422179,205714.950,-321056.970,115342.019
1.422308,215693.323,-318695.643,103002.319
1.422436,225321.840,-315817.390,90495.549
1.422564,234584.885,-312426.880,77841.995
1.422692,243467.432,-308529.613,65062.181
1.422821,251955.074,-304131.910,52176.836
1.422949,260034.044,-299240.903,39206.860
1.423077,267691.237,-293864.527,26173.290
1.423205,274914.235,-288011.502,13097.267
1.423333,281691.320,-281691.320,-0.000
1.423462,288011.502,-274914.235,-13097.267
1.423590,293864.527,-267691.237,-26173.290
1.423718,299240.903,-260034.044,-39206.860
1.423846,304131.910,-251955.074,-52176.836
1.423974,308529.613,-243467.432,-65062.181
1.424103,312426.880,-234584.885,-77841.995
1.424231,315817.390,-225321.840,-90495.549
1.424359,318695.643,-215693.323,-103002.319
1.424487,321056.970,-205714.950,-115342.019
1.424615,322897.541,-195402.907,-127494.634
1.424744,324214.372,-184773.920,-139440.452
1.424872,325005.325,-173845.229,-151160.097
1.425000,325269.119,-162634.560,-162634.560
1.425128,325005.325,-151160.097,-173845.229
1.425256,324214.372,-139440.452,-184773.920
1.425385,322897.541,-127494.634,-195402.907
1.425513,321056.970,-115342.019,-205714.950
1.425641,318695.643,-103002.319,-215693.323
1.425769,315817.390,-90495.549,-225321.840
1.425897,312426.880,-77841.995,-234584.885
1.426026,308529.613,-65062.181,-243467.432
1.426154,304131.910,-52176.836,-251955.074
1.426282,299240.903,-39206.860,-260034.044
1.426410,293864.527,-26173.290,-267691.237
1.426538,288011.502,-13097.267,-274914.235
1.426667,281691.320,0.000,-281691.320
1.426795,274914.235,13097.267,-288011.502
1.426923,267691.237,26173.290,-293864.527
1.427051,260034.044,39206.860,-299240.903
1.427179,251955.074,52176.836,-304131.910
1.427308,243467.432,65062.181,-308529.613
1.427436,234584.885,77841.995,-312426.880
1.427564,225321.840,90495.549,-315817.390
1.427692,215693.323,103002.319,-318695.643
1.427821,205714.950,115342.019,-321056.970
1.427949,195402.907,127494.634,-322897.541
1.428077,184773.920,139440.452,-324214.372
1.428205,173845.229,151160.097,-325005.325
1.428333,162634.560,162634.560,-325269.119
1.428462,151160.097,173845.229,-325005.325
1.428590,139440.452,184773.920,-324214.372
1.428718,127494.634,195402.907,-322897.541
1.428846,115342.019,205714.950,-321056.970
1.428974,103002.319,215693.323,-318695.643
1.429103,90495.549,225321.840,-315817.390
1.429231,77841.995,234584.885,-312426.880
1.429359,65062.181,243467.432,-308529.613
1.429487,52176.836,251955.074,-304131.910
1.429615,39206.860,260034.044,-299240.903
1.429744,26173.290,267691.237,-293864.527
1.429872,13097.267,274914.235,-288011.502
1.430000,-0.000,281691.320,-281691.320
1.430128,-13097.267,288011.502,-274914.235
1.430256,-26173.290,293864.527,-267691.237
1.430385,-39206.860,299240.903,-260034.044
1.430513,-52176.836,304131.910,-251955.074
1.430641,-65062.181,308529.613,-243467.432
1.430769,-77841.995,312426.880,-234584.885
1.430897,-90495.549,315817.390,-225321.840
1.431026,-103002.319,318695.643,-215693.323
1.431154,-115342.019,321056.970,-205714.950
1.431282,-127494.634,322897.541,-195402.907
1.431410,-139440.452,324214.372,-184773.920
1.431538,-151160.097,325005.325,-173845.229
1.431667,-162634.560,325269.119,-162634.560
1.431795,-173845.229,325005.325,-151160.097
1.431923,-184773.920,324214.372,-139440.452
1.432051,-195402.907,322897.541,-127494.634
1.432179,-205714.950,321056.970,-115342.019
1.432308,-215693.323,318695.643,-103002.319
1.432436,-225321.840,315817.390,-90495.549
1.432564,-234584.885,312426.880,-77841.995
1.432692,-243467.432,308529.613,-65062.181
1.432821,-251955.074,304131.910,-52176.836
1.432949,-260034.044,299240.903,-39206.860
1.433077,-267691.237,293864.527,-26173.290
1.433205,-274914.235,288011.502,-13097.267
1.433333,-281691.320,281691.320,0.000
1.433462,-288011.502,274914.235,13097.267
1.433590,-293864.527,267691.237,26173.290
1.433718,-299240.903,260034.044,39206.860
1.433846,-304131.910,251955.074,52176.836
1.433974,-308529.613,243467.432,65062.181
1.434103,-312426.880,234584.885,77841.995
1.434231,-315817.390,225321.840,90495.549
1.434359,-318695.643,215693.323,103002.319
1.434487,-321056.970,205714.950,115342.019
1.434615,-322897.541,195402.907,127494.634
1.434744,-324214.372,184773.920,139440.452
1.434872,-325005.325,173845.229,151160.097
1.435000,-325269.119,162634.560,162634.560
1.435128,-325005.325,151160.097,173845.229
1.435256,-324214.372,139440.452,184773.920
1.435385,-322897.541,127494.634,195402.907
1.435513,-321056.970,115342.019,205714.950
1.435641,-318695.643,103002.319,215693.323
1.435769,-315817.390,90495.549,225321.840
1.435897,-312426.880,77841.995,234584.885
1.436026,-308529.613,65062.181,243467.432
1.436154,-304131.910,52176.836,251955.074
1.436282,-299240.903,39206.860,260034.044
1.436410,-293864.527,26173.290,267691.237
1.436538,-288011.502,13097.267,274914.235
1.436667,-281691.320,-0.000,281691.320
1.436795,-274914.235,-13097.267,288011.502
1.436923,-267691.237,-26173.290,293864.527
1.437051,-260034.044,-39206.860,299240.903
1.437179,-251955.074,-52176.836,304131.910
1.437308,-243467.432,-65062.181,308529.613
1.437436,-234584.885,-77841.995,312426.880
1.437564,-225321.840,-90495.549,315817.390
1.437692,-215693.323,-103002.319,318695.643
1.437821,-205714.950,-115342.019,321056.970
1.437949,-195402.907,-127494.634,322897.541
1.438077,-184773.920,-139440.452,324214.372
1.438205,-173845.229,-151160.097,325005.325
1.438333,-162634.560,-162634.560,325269.119
1.438462,-151160.097,-173845.229,325005.325
1.438590,-139440.452,-184773.920,324214.372
1.438718,-127494.634,-195402.907,322897.541
1.438846,-115342.019,-205714.950,321056.970
1.438974,-103002.319,-215693.323,318695.643
1.439103,-90495.549,-225321.840,315817.390
1.439231,-77841.995,-234584.885,312426.880
1.439359,-65062.181,-243467.432,308529.613
1.439487,-52176.836,-251955.074,304131.910
1.439615,-39206.860,-260034.044,299240.903
1.439744,-26173.290,-267691.237,293864.527
1.439872,-13097.267,-274914.235,288011.502
1.440000,0.000,-281691.320,281691.320
1.440128,13097.267,-288011.502,274914.235
1.440256,26173.290,-293864.527,267691.237
1.440385,39206.860,-299240.903,260034.044
1.440513,52176.836,-304131.910,251955.074
1.440641,65062.181,-308529.613,243467.432
1.440769,77841.995,-312426.880,234584.885
1.440897,90495.549,-315817.390,225321.840
1.441026,103002.319,-318695.643,215693.323
1.441154,115342.019,-321056.970,205714.950
1.441282,127494.634,-322897.541,195402.907
1.441410,139440.452,-324214.372,184773.920
1.441538,151160.097,-325005.325,173845.229
1.441667,162634.560,-325269.119,162634.560
1.441795,173845.229,-325005.325,151160.097
1.441923,184773.920,-324214.372,139440.452
1.442051,195402.907,-322897.541,127494.634
1.442179,205714.950,-321056.970,115342.019
1.442308,215693.323,-318695.643,103002.319
1.442436,225321.840,-315817.390,90495.549
1.442564,234584.885,-312426.880,77841.995
1.442692,243467.432,-308529.613,65062.181
1.442821,251955.074,-304131.910,52176.836
1.442949,260034.044,-299240.903,39206.860
1.443077,267691.237,-293864.527,26173.290
1.443205,274914.235,-288011.502,13097.267
1.443333,281691.320,-281691.320,-0.000
1.443462,288011.502,-274914.235,-13097.267
1.443590,293864.527,-267691.237,-26173.290
1.443718,299240.903,-260034.044,-39206.860
1.443846,304131.910,-251955.074,-52176.836
1.443974,308529.613,-243467.432,-65062.181
1.444103,312426.880,-234584.885,-77841.995
1.444231,315817.390,-225321.840,-90495.549
1.444359,318695.643,-215693.323,-103002.319
1.444487,321056.970,-205714.950,-115342.019
1.444615,322897.541,-195402.907,-127494.634
1.444744,324214.372,-184773.920,-139440.452
1.444872,325005.325,-173845.229,-151160.097
1.445000,325269.119,-162634.560,-162634.560
1.445128,325005.325,-151160.097,-173845.229
1.445256,324214.372,-139440.452,-184773.920
1.445385,322897.541,-127494.634,-195402.907
1.445513,321056.970,-115342.019,-205714.950
1.445641,318695.643,-103002.319,-215693.323
1.445769,315817.390,-90495.549,-225321.840
1.445897,312426.880,-77841.995,-234584.885
1.446026,308529.613,-65062.181,-243467.432
1.446154,304131.910,-52176.836,-251955.074
1.446282,299240.903,-39206.860,-260034.044
1.446410,293864.527,-26173.290,-267691.237
1.446538,288011.502,-13097.267,-274914.235
1.446667,281691.320,0.000,-281691.320
1.446795,274914.235,13097.267,-288011.502
1.446923,267691.237,26173.290,-293864.527
1.447051,260034.044,39206.860,-299240.903
1.447179,251955.074,52176.836,-304131.910
1.447308,243467.432,65062.181,-308529.613
1.447436,234584.885,77841.995,-312426.880
1.447564,225321.840,90495.549,-315817.390
1.447692,215693.323,103002.319,-318695.643
1.447821,205714.950,115342.019,-321056.970
1.447949,195402.907,127494.634,-322897.541
1.448077,184773.920,139440.452,-324214.372
1.448205,173845.229,151160.097,-325005.325
1.448333,162634.560,162634.560,-325269.119
1.448462,151160.097,173845.229,-325005.325
1.448590,139440.452,184773.920,-324214.372
1.448718,127494.634,195402.907,-322897.541
1.448846,115342.019,205714.950,-321056.970
1.448974,103002.319,215693.323,-318695.643
1.449103,90495.549,225321.840,-315817.390
1.449231,77841.995,234584.885,-312426.880
1.449359,65062.181,243467.432,-308529.613
1.449487,52176.836,251955.074,-304131.910
1.449615,39206.860,260034.044,-299240.903
1.449744,26173.290,267691.237,-293864.527
1.449872,13097.267,274914.235,-288011.502
1.450000,-0.000,281691.320,-281691.320
1.450128,-13097.267,288011.502,-274914.235
1.450256,-26173.290,293864.527,-267691.237
1.450385,-39206.860,299240.903,-260034.044
1.450513,-52176.836,304131.910,-251955.074
1.450641,-65062.181,308529.613,-243467.432
1.450769,-77841.995,312426.880,-234584.885
1.450897,-90495.549,315817.390,-225321.840
1.451026,-103002.319,318695.643,-215693.323
1.451154,-115342.019,321056.970,-205714.950
1.451282,-127494.634,322897.541,-195402.907
1.451410,-139440.452,324214.372,-184773.920
1.451538,-151160.097,325005.325,-173845.229
1.451667,-162634.560,325269.119,-162634.560
1.451795,-173845.229,325005.325,-151160.097
1.451923,-184773.920,324214.372,-139440.452
1.452051,-195402.907,322897.541,-127494.634
1.452179,-205714.950,321056.970,-115342.019
1.452308,-215693.323,318695.643,-103002.319
1.452436,-225321.840,315817.390,-90495.549
1.452564,-234584.885,312426.880,-77841.995
1.452692,-243467.432,308529.613,-65062.181
1.452821,-251955.074,304131.910,-52176.836
1.452949,-260034.044,299240.903,-39206.860
1.453077,-267691.237,293864.527,-26173.290
1.453205,-274914.235,288011.502,-13097.267
1.453333,-281691.320,281691.320,0.000
1.453462,-288011.502,274914.235,13097.267
1.453590,-293864.527,267691.237,26173.290
1.453718,-299240.903,260034.044,39206.860
1.453846,-304131.910,251955.074,52176.836
1.453974,-308529.613,243467.432,65062.181
1.454103,-312426.880,234584.885,77841.995
1.454231,-315817.390,225321.840,90495.549
1.454359,-318695.643,215693.323,103002.319
1.454487,-321056.970,205714.950,115342.019
1.454615,-322897.541,195402.907,127494.634
1.454744,-324214.372,184773.920,139440.452
1.454872,-325005.325,173845.229,151160.097
1.455000,-325269.119,162634.560,162634.560
1.455128,-325005.325,151160.097,173845.229
1.455256,-324214.372,139440.452,184773.920
1.455385,-322897.541,127494.634,195402.907
1.455513,-321056.970,115342.019,205714.950
1.455641,-318695.643,103002.319,215693.323
1.455769,-315817.390,90495.549,225321.840
1.455897,-312426.880,77841.995,234584.885
1.456026,-308529.613,65062.181,243467.432
1.456154,-304131.910,52176.836,251955.074
1.456282,-299240.903,39206.860,260034.044
1.456410,-293864.527,26173.290,267691.237
1.456538,-288011.502,13097.267,274914.235
1.456667,-281691.320,-0.000,281691.320
1.456795,-274914.235,-13097.267,288011.502
1.456923,-267691.237,-26173.290,293864.527
1.457051,-260034.044,-39206.860,299240.903
1.457179,-251955.074,-52176.836,304131.910
1.457308,-243467.432,-65062.181,308529.613
1.457436,-234584.885,-77841.995,312426.880
1.457564,-225321.840,-90495.549,315817.390
1.457692,-215693.323,-103002.319,318695.643
1.457821,-205714.950,-115342.019,321056.970
1.457949,-195402.907,-127494.634,322897.541
1.458077,-184773.920,-139440.452,324214.372
1.458205,-173845.229,-151160.097,325005.325
1.458333,-162634.560,-162634.560,325269.119
1.458462,-151160.097,-173845.229,325005.325
1.458590,-139440.452,-184773.920,324214.372
1.458718,-127494.634,-195402.907,322897.541
1.458846,-115342.019,-205714.950,321056.970
1.458974,-103002.319,-215693.323,318695.643
1.459103,-90495.549,-225321.840,315817.390
1.459231,-77841.995,-234584.885,312426.880
1.459359,-65062.181,-243467.432,308529.613
1.459487,-52176.836,-251955.074,304131.910
1.459615,-39206.860,-260034.044,299240.903
1.459744,-26173.290,-267691.237,293864.527
1.459872,-13097.267,-274914.235,288011.502
1.460000,0.000,-281691.320,281691.320
1.460128,13097.267,-288011.502,274914.235
1.460256,26173.290,-293864.527,267691.237
1.460385,39206.860,-299240.903,260034.044
1.460513,52176.836,-304131.910,251955.074
1.460641,65062.181,-308529.613,243467.432
1.460769,77841.995,-312426.880,234584.885
1.460897,90495.549,-315817.390,225321.840
1.461026,103002.319,-318695.643,215693.323
1.461154,115342.019,-321056.970,205714.950
1.461282,127494.634,-322897.541,195402.907
1.461410,139440.452,-324214.372,184773.920
1.461538,151160.097,-325005.325,173845.229
1.461667,162634.560,-325269.119,162634.560
1.461795,173845.229,-325005.325,151160.097
1.461923,184773.920,-324214.372,139440.452
1.462051,195402.907,-322897.541,127494.634
1.462179,205714.950,-321056.970,115342.019
1.462308,215693.323,-318695.643,103002.319
1.462436,225321.840,-315817.390,90495.549
1.462564,234584.885,-312426.880,77841.995
1.462692,243467.432,-308529.613,65062.181
1.462821,251955.074,-304131.910,52176.836
1.462949,260034.044,-299240.903,39206.860
1.463077,267691.237,-293864.527,26173.290
1.463205,274914.235,-288011.502,13097.267
1.463333,281691.320,-281691.320,-0.000
1.463462,288011.502,-274914.235,-13097.267
1.463590,293864.527,-267691.237,-26173.290
1.463718,299240.903,-260034.044,-39206.860
1.463846,304131.910,-251955.074,-52176.836
1.463974,308529.613,-243467.432,-65062.181
1.464103,312426.880,-234584.885,-77841.995
1.464231,315817.390,-225321.840,-90495.549
1.464359,318695.643,-215693.323,-103002.319
1.464487,321056.970,-205714.950,-115342.019
1.464615,322897.541,-195402.907,-127494.634
1.464744,324214.372,-184773.920,-139440.452
1.464872,325005.325,-173845.229,-151160.097
1.465000,325269.119,-162634.560,-162634.560
1.465128,325005.325,-151160.097,-173845.229
1.465256,324214.372,-139440.452,-184773.920
1.465385,322897.541,-127494.634,-195402.907
1.465513,321056.970,-115342.019,-205714.950
1.465641,318695.643,-103002.319,-215693.323
1.465769,315817.390,-90495.549,-225321.840
1.465897,312426.880,-77841.995,-234584.885
1.466026,308529.613,-65062.181,-243467.432
1.466154,304131.910,-52176.836,-251955.074
1.466282,299240.903,-39206.860,-260034.044
1.466410,293864.527,-26173.290,-267691.237
1.466538,288011.502,-13097.267,-274914.235
1.466667,281691.320,0.000,-281691.320
1.466795,274914.235,13097.267,-288011.502
1.466923,267691.237,26173.290,-293864.527
1.467051,260034.044,39206.860,-299240.903
1.467179,251955.074,52176.836,-304131.910
1.467308,243467.432,65062.181,-308529.613
1.467436,234584.885,77841.995,-312426.880
1.467564,225321.840,90495.549,-315817.390
1.467692,215693.323,103002.319,-318695.643
1.467821,205714.950,115342.019,-321056.970
1.467949,195402.907,127494.634,-322897.541
1.468077,184773.920,139440.452,-324214.372
1.468205,173845.229,151160.097,-325005.325
1.468333,162634.560,162634.560,-325269.119
1.468462,151160.097,173845.229,-325005.325
1.468590,139440.452,184773.920,-324214.372
1.468718,127494.634,195402.907,-322897.541
1.468846,115342.019,205714.950,-321056.970
1.468974,103002.319,215693.323,-318695.643
1.469103,90495.549,225321.840,-315817.390
1.469231,77841.995,234584.885,-312426.880
1.469359,65062.181,243467.432,-308529.613
1.469487,52176.836,251955.074,-304131.910
1.469615,39206.860,260034.044,-299240.903
1.469744,26173.290,267691.237,-293864.527
1.469872,13097.267,274914.235,-288011.502
1.470000,-0.000,281691.320,-281691.320
1.470128,-13097.267,288011.502,-274914.235
1.470256,-26173.290,293864.527,-267691.237
1.470385,-39206.860,299240.903,-260034.044
1.470513,-52176.836,304131.910,-251955.074
1.470641,-65062.181,308529.613,-243467.432
1.470769,-77841.995,312426.880,-234584.885
1.470897,-90495.549,315817.390,-225321.840
1.471026,-103002.319,318695.643,-215693.323
1.471154,-115342.019,321056.970,-205714.950
1.471282,-127494.634,322897.541,-195402.907
1.471410,-139440.452,324214.372,-184773.920
1.471538,-151160.097,325005.325,-173845.229
1.471667,-162634.560,325269.119,-162634.560
1.471795,-173845.229,325005.325,-151160.097
1.471923,-184773.920,324214.372,-139440.452
1.472051,-195402.907,322897.541,-127494.634
1.472179,-205714.950,321056.970,-115342.019
1.472308,-215693.323,318695.643,-103002.319
1.472436,-225321.840,315817.390,-90495.549
1.472564,-234584.885,312426.880,-77841.995
1.472692,-243467.432,308529.613,-65062.181
1.472821,-251955.074,304131.910,-52176.836
1.472949,-260034.044,299240.903,-39206.860
1.473077,-267691.237,293864.527,-26173.290
1.473205,-274914.235,288011.502,-13097.267
1.473333,-281691.320,281691.320,0.000
1.473462,-288011.502,274914.235,13097.267
